Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
4-Oct-12,418,424.05,412.45,415.3,416.2,3527800,14771.61
3-Oct-12,435.6,436.15,414.3,415.8,415.4,6500639,27255.05
1-Oct-12,429.35,441.1,423.35,436.75,436.7,2867850,12451.27
28-Sep-12,432.7,443.85,425.85,426.35,427.15,3800215,16508.01
27-Sep-12,424.9,433.5,420.1,423.1,425.3,4521108,19260.59
26-Sep-12,420,430.95,418.5,422,423.95,3696751,15659.28
25-Sep-12,446,446,421.8,423.7,425.05,5395979,23235.53
24-Sep-12,428.9,454.9,427.45,446.7,444.6,8229631,36623.5
21-Sep-12,398.4,432.05,395.15,430,426.9,8734856,36226.4
20-Sep-12,394.1,417.8,394.1,398.7,400.6,6836526,27849.96
18-Sep-12,391,408.65,389.6,405,405.15,5533680,22242.73
17-Sep-12,378,400.9,377.5,394.6,394.65,8042901,31479.96
14-Sep-12,348,377.1,348,368.55,373.2,8390121,30663.36
13-Sep-12,344.5,346.9,335.8,340.9,341.9,3996302,13652.99
12-Sep-12,334.5,349.85,320.4,345,346.65,6373979,21208.45
11-Sep-12,340.2,342.1,330.55,334,333.55,2939651,9850.12
10-Sep-12,340.2,350.65,332.1,345.5,344.25,2676035,9219.11
8-Sep-12,342.2,353.4,342.2,353,352.05,342983,1202.33
7-Sep-12,349.1,353.45,346.15,348.4,347.35,1941483,6782.81
6-Sep-12,338.4,346,335.8,344.15,342.6,3550918,12163.64
5-Sep-12,347,351.8,331.5,332.4,335.8,4323150,14704.11
4-Sep-12,346.35,354.1,340,353,352.95,2356594,8179.24
3-Sep-12,352,359.3,336.35,345,344.5,3994885,13822.54
31-Aug-12,350.35,358.05,345,350.5,352.15,3119474,10996.84
30-Aug-12,356.85,359.85,349.25,352,352.9,3785461,13373.59
29-Aug-12,360,368.4,356,361.3,359.6,3824734,13888.88
28-Aug-12,381.7,381.7,342.75,357.5,359.15,7738750,27613.11
27-Aug-12,397,399.05,375,377,377.55,3223645,12295.11
24-Aug-12,405,409.4,395.55,396.45,396.85,2322911,9310.9
23-Aug-12,407.4,415.7,404.4,407.2,407.8,1643922,6753.26
22-Aug-12,401.1,405.8,398.1,405,404.05,1062866,4267.63
21-Aug-12,401.85,407,396.85,403.85,404.4,1143141,4608.04
17-Aug-12,417,426,398.65,400.6,401.45,3744000,15387.47
16-Aug-12,415.8,423,410.2,417.7,418.55,1887826,7876.89
14-Aug-12,407,420.6,406,416.8,418,1640363,6803.41
13-Aug-12,409.9,415.55,404.45,406.5,407.6,840038,3435.64
10-Aug-12,404,412.75,402.65,408.6,410.1,675025,2758.04
9-Aug-12,413,415.5,406.3,407.7,407.85,604783,2480
8-Aug-12,411.05,419.75,409.05,412.5,411.55,2992102,12429.38
7-Aug-12,401.95,409.9,400.7,406.6,407.15,1509761,6141.05
6-Aug-12,402,405.65,397.25,398.4,399.7,769395,3092.92
3-Aug-12,401,402.85,392.55,395,396.35,791190,3134.94
2-Aug-12,399,408.9,399,403.7,405.15,1010661,4093.42
1-Aug-12,396.15,404,396.15,399.15,400,1296535,5186.71
