Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
10-Sep-12,764,774.6,759.5,763.35,766.45,582442,4472.01
8-Sep-12,764,766.4,761.9,765,765.25,140595,1075.64
7-Sep-12,769.9,774.25,761,762,763.8,905987,6940.37
6-Sep-12,750.5,762.3,742.35,762.3,759.1,827103,6229.8
5-Sep-12,758.3,762.4,747.2,756,755.15,484082,3651.46
4-Sep-12,756.8,766.3,751,761.55,761.65,622956,4733
3-Sep-12,768.95,774.65,753.65,754.9,757.25,672856,5135.18
31-Aug-12,768.25,774.65,758.7,765.9,763.15,734251,5610.76
30-Aug-12,769,782.45,764.1,779.7,772,1914367,14764.6
29-Aug-12,772,776.8,761.25,772.5,771.8,654966,5035.47
28-Aug-12,773.1,778,765,769.6,771.05,524451,4041.63
27-Aug-12,765,778.05,765,773,773.5,754364,5838.15
24-Aug-12,765,765,754.25,763,761.95,1137656,8629.21
23-Aug-12,787,789.85,769,772.5,771.05,629573,4893.15
22-Aug-12,781.9,791.5,780.05,783.45,786,522182,4104.33
21-Aug-12,770,787.9,765.9,787,785.55,753285,5868.57
17-Aug-12,766,778.5,760.1,770,769.35,980832,7560.38
16-Aug-12,748,769,748,765,765.3,1414480,10767.54
14-Aug-12,735.25,751.5,735.25,749,748.5,669741,5006.63
13-Aug-12,738,741.5,730,741.5,739.8,680960,5008.63
10-Aug-12,742,744.5,733.6,741.5,739.55,839663,6203.69
9-Aug-12,728.9,752.4,728.5,745,743.05,2391661,17811.26
8-Aug-12,700.5,728.4,699.9,724,722.7,2843435,20414.42
7-Aug-12,696.25,700.6,691,699,697.05,1050284,7304.25
6-Aug-12,691.3,696.8,687.2,696,695.1,664669,4607.21
3-Aug-12,691,691.15,680.75,684.5,684.8,627722,4299.77
2-Aug-12,695,698.25,690.1,695.5,695.6,491660,3409.59
1-Aug-12,704.5,709.85,694,695.35,698.95,954476,6684.96
31-Jul-12,705.25,712,690.15,698.7,700.85,1568169,10955.29
30-Jul-12,690.5,709,688.35,707,706.55,889927,6237.42
