Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
15-Mar-13,1822,1834,1806,1819,1822.65,183922,3353.22
14-Mar-13,1808,1822.95,1801.05,1820,1817,166728,3018.39
13-Mar-13,1816,1822.9,1799.9,1813,1807.95,155068,2806.92
12-Mar-13,1810,1828.5,1808.9,1818.2,1817.15,139898,2543.49
11-Mar-13,1819,1819,1801,1805.25,1813.15,179908,3256.94
8-Mar-13,1817,1829.4,1782.05,1824,1819.2,280518,5046.31
7-Mar-13,1802,1824,1793.55,1822.8,1808.7,137664,2482.87
6-Mar-13,1799.9,1814.9,1780,1813.5,1809.8,255988,4592.53
5-Mar-13,1765,1804.5,1751.3,1797,1793.95,226517,4047.89
4-Mar-13,1741.1,1772,1738.9,1762.05,1765.1,318943,5610.54
1-Mar-13,1752,1772,1720.4,1741.1,1741.85,236482,4108.12
28-Feb-13,1768,1779.9,1725.1,1747,1755.45,451853,7912.18
27-Feb-13,1752.5,1768.95,1733.45,1755,1755.85,347581,6100.92
26-Feb-13,1803.1,1808.3,1758,1758.45,1769.15,185210,3308.41
25-Feb-13,1805,1814,1791.55,1803.25,1804.35,325194,5857.7
22-Feb-13,1815,1824.95,1790.1,1803.4,1816.2,239461,4326.37
21-Feb-13,1823.8,1831.9,1800,1820.1,1821.2,220512,4008.37
20-Feb-13,1827.95,1836.9,1812.3,1835,1825.8,370579,6763.34
19-Feb-13,1803,1828.8,1788,1819,1823.5,298350,5407.18
18-Feb-13,1820.95,1830.65,1792.3,1797,1802.2,435533,7885.33
15-Feb-13,1870,1878.8,1812,1814,1818.9,532966,9751.79
14-Feb-13,1906,1908,1852.45,1870,1874.35,1046407,19625.09
13-Feb-13,1920,1920,1873.05,1910,1905.2,779610,14834
12-Feb-13,1921.1,1921.2,1903.2,1914.95,1915.05,468367,8967.46
11-Feb-13,1873.8,1909.9,1871.25,1897,1898.85,1059847,20161.54
8-Feb-13,1884.1,1900,1847.4,1848.4,1855.4,204267,3826.39
7-Feb-13,1895.1,1913.5,1883,1900,1895.2,388851,7370.63
6-Feb-13,1908,1919.5,1888.1,1898,1899.25,203423,3870
5-Feb-13,1912.35,1912.35,1895.05,1900,1899.85,237351,4512.75
4-Feb-13,1961,1961,1906,1910,1912.35,154178,2954.88
1-Feb-13,1922,1959,1922,1941.7,1945.3,509775,9877.03
31-Jan-13,1937,1942,1908.65,1925,1915.9,529632,10172.3
30-Jan-13,1945,1945,1926.1,1935,1932.7,242675,4699.02
29-Jan-13,1940.75,1950,1917,1940,1937.85,99897,1936.42
28-Jan-13,1946,1957.4,1935.25,1941,1940.75,321598,6254.32
25-Jan-13,1936,1970,1935.4,1936.4,1945.15,432202,8441.21
24-Jan-13,1923,1943.6,1903.15,1935,1935.2,1029197,19907.37
